month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,quarter,rpi,resale_price_real,sora_3m,inflation_yoy,real_interest_rate,sora_3m_lag1,real_interest_rate_lag1,lat,lon,nearest_mrt_line,nearest_mrt_dist_m
2023-01-01,BEDOK,4 ROOM,35,BEDOK STH AVE 2,07 TO 09,90.0,Improved,1977,53 years 09 months,418000.0,2023-Q1,173.6,322408.99,3.542,8.840125391849526,-5.298125391849526,3.0966,-7.308024277456658,1.32233220742919,103.939766219283,EW,913.9
2023-01-01,BEDOK,EXECUTIVE,114,BEDOK RESERVOIR RD,10 TO 12,150.0,Maisonette,1985,61 years 10 months,780000.0,2023-Q1,173.6,601624.42,3.542,8.840125391849526,-5.298125391849526,3.0966,-7.308024277456658,1.33056065989658,103.909838947885,DT,524.3
2023-02-01,BEDOK,3 ROOM,108,BEDOK NTH RD,01 TO 03,67.0,New Generation,1977,53 years 06 months,365000.0,2023-Q1,173.6,281529.38,3.542,8.840125391849526,-5.298125391849526,3.0966,-7.308024277456658,1.33274009226511,103.936223519694,DT,650.5
2023-02-01,BEDOK,EXECUTIVE,114,BEDOK RESERVOIR RD,10 TO 12,150.0,Maisonette,1985,61 years 10 months,870000.0,2023-Q1,173.6,671042.63,3.542,8.840125391849526,-5.298125391849526,3.0966,-7.308024277456658,1.33056065989658,103.909838947885,DT,524.3
2023-03-01,BEDOK,5 ROOM,94D,BEDOK NTH AVE 4,16 TO 18,132.0,Model A,1993,69 years 02 months,768000.0,2023-Q1,173.6,592368.66,3.542,8.840125391849526,-5.298125391849526,3.0966,-7.308024277456658,1.33362172764796,103.941297342188,EW,910.9
2023-04-01,BEDOK,3 ROOM,108,BEDOK NTH RD,04 TO 06,82.0,New Generation,1977,53 years 04 months,415000.0,2023-Q2,176.2,315371.74,3.6414,7.50457596095179,-3.86317596095179,3.542,-5.298125391849526,1.33274009226511,103.936223519694,DT,650.5
2023-04-01,BEDOK,4 ROOM,35,BEDOK STH AVE 2,10 TO 12,90.0,Improved,1977,53 years 05 months,456000.0,2023-Q2,176.2,346528.94,3.6414,7.50457596095179,-3.86317596095179,3.542,-5.298125391849526,1.32233220742919,103.939766219283,EW,913.9
2023-04-01,BEDOK,5 ROOM,604,BEDOK RESERVOIR RD,10 TO 12,123.0,Improved,1982,58 years 02 months,595000.0,2023-Q2,176.2,452159.48,3.6414,7.50457596095179,-3.86317596095179,3.542,-5.298125391849526,1.33079235635694,103.913183390283,DT,672.3
2023-05-01,BEDOK,4 ROOM,108,BEDOK NTH RD,07 TO 09,91.0,New Generation,1977,53 years 03 months,465000.0,2023-Q2,176.2,353368.33,3.6414,7.50457596095179,-3.86317596095179,3.542,-5.298125391849526,1.33274009226511,103.936223519694,DT,650.5
2023-05-01,BEDOK,4 ROOM,657,JLN TENAGA,01 TO 03,106.0,Model A,1996,72 years 03 months,608888.0,2023-Q2,176.2,462713.41,3.6414,7.50457596095179,-3.86317596095179,3.542,-5.298125391849526,1.33383104148884,103.90708968723,DT,187.3
2023-06-01,BEDOK,4 ROOM,35,BEDOK STH AVE 2,01 TO 03,90.0,Improved,1977,53 years 04 months,398000.0,2023-Q2,176.2,302452.89,3.6414,7.50457596095179,-3.86317596095179,3.542,-5.298125391849526,1.32233220742919,103.939766219283,EW,913.9
2023-08-01,BEDOK,5 ROOM,604,BEDOK RESERVOIR RD,10 TO 12,121.0,Improved,1982,57 years 10 months,615000.0,2023-Q3,178.5,461336.13,3.7052,6.186793575252829,-2.481593575252829,3.6414,-3.86317596095179,1.33079235635694,103.913183390283,DT,672.3
2023-08-01,BEDOK,5 ROOM,649,JLN TENAGA,01 TO 03,121.0,Improved,1993,68 years 09 months,655000.0,2023-Q3,178.5,491341.74,3.7052,6.186793575252829,-2.481593575252829,3.6414,-3.86317596095179,1.33237199569139,103.906117409993,DT,380.2
2023-10-01,BEDOK,EXECUTIVE,114,BEDOK RESERVOIR RD,01 TO 03,150.0,Maisonette,1985,61 years 01 month,815888.0,2023-Q4,180.4,605584.27,3.709,4.944735311227458,-1.2357353112274576,3.7052,-2.481593575252829,1.33056065989658,103.909838947885,DT,524.3
2023-07-01,BISHAN,EXECUTIVE,119,BISHAN ST 12,07 TO 09,144.0,Apartment,1987,62 years 11 months,1088000.0,2023-Q3,178.5,816152.38,3.7052,6.186793575252829,-2.481593575252829,3.6414,-3.86317596095179,1.34734957400825,103.850535153606,CC,455.7
2023-08-01,BISHAN,EXECUTIVE,119,BISHAN ST 12,10 TO 12,143.0,Maisonette,1987,62 years 09 months,1150000.0,2023-Q3,178.5,862661.06,3.7052,6.186793575252829,-2.481593575252829,3.6414,-3.86317596095179,1.34734957400825,103.850535153606,CC,455.7
2023-10-01,BISHAN,5 ROOM,194,BISHAN ST 13,10 TO 12,121.0,Improved,1987,62 years 07 months,918000.0,2023-Q4,180.4,681375.83,3.709,4.944735311227458,-1.2357353112274576,3.7052,-2.481593575252829,1.34829912335443,103.851419417474,CC,399.0
2023-10-01,BISHAN,EXECUTIVE,119,BISHAN ST 12,10 TO 12,144.0,Apartment,1987,62 years 07 months,1120000.0,2023-Q4,180.4,831308.2,3.709,4.944735311227458,-1.2357353112274576,3.7052,-2.481593575252829,1.34734957400825,103.850535153606,CC,455.7
2023-01-01,BUKIT BATOK,3 ROOM,242,BT BATOK EAST AVE 5,10 TO 12,67.0,New Generation,1985,61 years 11 months,360000.0,2023-Q1,173.6,277672.81,3.542,8.840125391849526,-5.298125391849526,3.0966,-7.308024277456658,1.35095950808957,103.756233418128,NS,773.9
2023-01-01,BUKIT BATOK,3 ROOM,414,BT BATOK WEST AVE 4,07 TO 09,73.0,Model A,1987,63 years 09 months,368000.0,2023-Q1,173.6,283843.32,3.542,8.840125391849526,-5.298125391849526,3.0966,-7.308024277456658,1.36357610603461,103.74597741135,NS,857.5
2023-01-01,BUKIT BATOK,4 ROOM,242,BT BATOK EAST AVE 5,04 TO 06,93.0,New Generation,1985,62 years,493000.0,2023-Q1,173.6,380257.49,3.542,8.840125391849526,-5.298125391849526,3.0966,-7.308024277456658,1.35095950808957,103.756233418128,NS,773.9
2023-04-01,BUKIT BATOK,4 ROOM,217,BT BATOK ST 21,10 TO 12,93.0,New Generation,1984,60 years 08 months,528500.0,2023-Q2,176.2,401624.01,3.6414,7.50457596095179,-3.86317596095179,3.542,-5.298125391849526,1.34673392184416,103.754727840299,NS,627.4
2023-06-01,BUKIT BATOK,3 ROOM,242,BT BATOK EAST AVE 5,10 TO 12,69.0,New Generation,1985,61 years 07 months,375000.0,2023-Q2,176.2,284974.46,3.6414,7.50457596095179,-3.86317596095179,3.542,-5.298125391849526,1.35095950808957,103.756233418128,NS,773.9
2023-08-01,BUKIT BATOK,4 ROOM,183,BT BATOK WEST AVE 8,07 TO 09,91.0,New Generation,1984,60 years 01 month,475000.0,2023-Q3,178.5,356316.53,3.7052,6.186793575252829,-2.481593575252829,3.6414,-3.86317596095179,1.34632638068317,103.743377821414,NS,748.0
2023-01-01,BUKIT MERAH,3 ROOM,18,TELOK BLANGAH CRES,07 TO 09,65.0,Improved,1975,51 years 04 months,320000.0,2023-Q1,173.6,246820.28,3.542,8.840125391849526,-5.298125391849526,3.0966,-7.308024277456658,1.27790984713898,103.822535843622,EW,1044.2
2023-01-01,BUKIT MERAH,4 ROOM,5,DELTA AVE,01 TO 03,91.0,New Generation,1985,61 years 11 months,715000.0,2023-Q1,173.6,551489.06,3.542,8.840125391849526,-5.298125391849526,3.0966,-7.308024277456658,1.29223145125728,103.827600712862,EW,672.9
2023-04-01,BUKIT MERAH,4 ROOM,20,JLN MEMBINA,16 TO 18,90.0,Model A,2003,79 years 06 months,860000.0,2023-Q2,176.2,653541.43,3.6414,7.50457596095179,-3.86317596095179,3.542,-5.298125391849526,1.28562459787443,103.825923251122,EW,128.4
2023-06-01,BUKIT MERAH,5 ROOM,20,JLN MEMBINA,10 TO 12,110.0,Improved,2003,79 years 04 months,1038888.0,2023-Q2,176.2,789484.13,3.6414,7.50457596095179,-3.86317596095179,3.542,-5.298125391849526,1.28562459787443,103.825923251122,EW,128.4
2023-07-01,BUKIT MERAH,5 ROOM,20,JLN MEMBINA,16 TO 18,110.0,Improved,2003,79 years 03 months,1007000.0,2023-Q3,178.5,755391.04,3.7052,6.186793575252829,-2.481593575252829,3.6414,-3.86317596095179,1.28562459787443,103.825923251122,EW,128.4
2023-08-01,BUKIT MERAH,3 ROOM,18,TELOK BLANGAH CRES,10 TO 12,76.0,Improved,1975,50 years 10 months,390000.0,2023-Q3,178.5,292554.62,3.7052,6.186793575252829,-2.481593575252829,3.6414,-3.86317596095179,1.27790984713898,103.822535843622,EW,1044.2
2023-01-01,BUKIT PANJANG,3 ROOM,250,BANGKIT RD,04 TO 06,73.0,Model A,1988,64 years 11 months,358000.0,2023-Q1,173.6,276130.18,3.542,8.840125391849526,-5.298125391849526,3.0966,-7.308024277456658,1.38065502521671,103.773698672408,DT,1354.5
2023-01-01,BUKIT PANJANG,4 ROOM,404,FAJAR RD,07 TO 09,104.0,Model A,1988,64 years 11 months,465000.0,2023-Q1,173.6,358660.71,3.542,8.840125391849526,-5.298125391849526,3.0966,-7.308024277456658,1.38063876738095,103.767550485267,DT,689.0
2023-05-01,BUKIT PANJANG,4 ROOM,547B,SEGAR RD,07 TO 09,92.0,Model A,2015,91 years 02 months,555000.0,2023-Q2,176.2,421762.2,3.6414,7.50457596095179,-3.86317596095179,3.542,-5.298125391849526,1.38843774527561,103.769252590551,DT,1375.9
2023-07-01,BUKIT PANJANG,4 ROOM,250,BANGKIT RD,07 TO 09,103.0,Model A,1988,64 years 05 months,480000.0,2023-Q3,178.5,360067.23,3.7052,6.186793575252829,-2.481593575252829,3.6414,-3.86317596095179,1.38065502521671,103.773698672408,DT,1354.5
2023-07-01,BUKIT PANJANG,5 ROOM,652,SENJA LINK,13 TO 15,111.0,Premium Apartment,2001,77 years 05 months,599000.0,2023-Q3,178.5,449333.89,3.7052,6.186793575252829,-2.481593575252829,3.6414,-3.86317596095179,1.38744862342634,103.763847246671,DT,1007.7
2023-07-01,BUKIT PANJANG,EXECUTIVE,652,SENJA LINK,13 TO 15,130.0,Premium Apartment,2001,77 years 05 months,730000.0,2023-Q3,178.5,547602.24,3.7052,6.186793575252829,-2.481593575252829,3.6414,-3.86317596095179,1.38744862342634,103.763847246671,DT,1007.7
2023-09-01,BUKIT PANJANG,4 ROOM,404,FAJAR RD,01 TO 03,104.0,Model A,1988,64 years 02 months,450000.0,2023-Q3,178.5,337563.03,3.7052,6.186793575252829,-2.481593575252829,3.6414,-3.86317596095179,1.38063876738095,103.767550485267,DT,689.0
2023-10-01,BUKIT PANJANG,3 ROOM,250,BANGKIT RD,04 TO 06,73.0,Model A,1988,64 years 02 months,370000.0,2023-Q4,180.4,274628.6,3.709,4.944735311227458,-1.2357353112274576,3.7052,-2.481593575252829,1.38065502521671,103.773698672408,DT,1354.5
2023-11-01,BUKIT PANJANG,4 ROOM,404,FAJAR RD,10 TO 12,104.0,Model A,1988,64 years,485000.0,2023-Q4,180.4,359986.14,3.709,4.944735311227458,-1.2357353112274576,3.7052,-2.481593575252829,1.38063876738095,103.767550485267,DT,689.0
2023-12-01,BUKIT PANJANG,5 ROOM,652,SENJA LINK,04 TO 06,110.0,Premium Apartment,2001,77 years,548888.0,2023-Q4,180.4,407406.34,3.709,4.944735311227458,-1.2357353112274576,3.7052,-2.481593575252829,1.38744862342634,103.763847246671,DT,1007.7
2023-12-01,BUKIT PANJANG,5 ROOM,652,SENJA LINK,07 TO 09,110.0,Premium Apartment,2001,77 years,580000.0,2023-Q4,180.4,430498.89,3.709,4.944735311227458,-1.2357353112274576,3.7052,-2.481593575252829,1.38744862342634,103.763847246671,DT,1007.7
2023-12-01,BUKIT PANJANG,5 ROOM,652,SENJA LINK,16 TO 18,111.0,Premium Apartment,2001,77 years,620000.0,2023-Q4,180.4,460188.47,3.709,4.944735311227458,-1.2357353112274576,3.7052,-2.481593575252829,1.38744862342634,103.763847246671,DT,1007.7
2023-02-01,CHOA CHU KANG,4 ROOM,228,CHOA CHU KANG CTRL,07 TO 09,104.0,Model A,1989,65 years 04 months,488000.0,2023-Q1,173.6,376400.92,3.542,8.840125391849526,-5.298125391849526,3.0966,-7.308024277456658,1.38094750691966,103.746495785208,NS,519.4
2023-02-01,CHOA CHU KANG,4 ROOM,676A,CHOA CHU KANG CRES,07 TO 09,103.0,Premium Apartment,1999,75 years 10 months,530000.0,2023-Q1,173.6,408796.08,3.542,8.840125391849526,-5.298125391849526,3.0966,-7.308024277456658,1.4020008434176,103.746684850931,NS,511.8
2023-02-01,CHOA CHU KANG,EXECUTIVE,454,CHOA CHU KANG AVE 4,01 TO 03,142.0,Premium Apartment,2000,76 years 02 months,650000.0,2023-Q1,173.6,501353.69,3.542,8.840125391849526,-5.298125391849526,3.0966,-7.308024277456658,1.37893713397214,103.73503881658,NS,1244.7
2023-07-01,CHOA CHU KANG,4 ROOM,676A,CHOA CHU KANG CRES,01 TO 03,103.0,Premium Apartment,1999,75 years 07 months,460000.0,2023-Q3,178.5,345064.43,3.7052,6.186793575252829,-2.481593575252829,3.6414,-3.86317596095179,1.4020008434176,103.746684850931,NS,511.8
2023-07-01,CHOA CHU KANG,4 ROOM,766,CHOA CHU KANG NTH 5,04 TO 06,106.0,Model A,1996,72 years 02 months,485000.0,2023-Q3,178.5,363817.93,3.7052,6.186793575252829,-2.481593575252829,3.6414,-3.86317596095179,1.39359497879484,103.749696232859,NS,498.0
2023-10-01,CHOA CHU KANG,5 ROOM,565,CHOA CHU KANG ST 52,01 TO 03,126.0,Improved,1995,71 years 01 month,555000.0,2023-Q4,180.4,411942.9,3.709,4.944735311227458,-1.2357353112274576,3.7052,-2.481593575252829,1.39490602898208,103.745309711791,NS,369.1
2023-11-01,CHOA CHU KANG,4 ROOM,676A,CHOA CHU KANG CRES,04 TO 06,103.0,Premium Apartment,1999,75 years 02 months,470000.0,2023-Q4,180.4,348852.55,3.709,4.944735311227458,-1.2357353112274576,3.7052,-2.481593575252829,1.4020008434176,103.746684850931,NS,511.8
2023-05-01,GEYLANG,4 ROOM,47,JLN TIGA,01 TO 03,85.0,Model A,2005,81 years,675000.0,2023-Q2,176.2,512954.03,3.6414,7.50457596095179,-3.86317596095179,3.542,-5.298125391849526,1.30876081841943,103.885032047857,CC,401.0
2023-06-01,GEYLANG,4 ROOM,47,JLN TIGA,16 TO 18,93.0,Model A,2005,80 years 11 months,865000.0,2023-Q2,176.2,657341.09,3.6414,7.50457596095179,-3.86317596095179,3.542,-5.298125391849526,1.30876081841943,103.885032047857,CC,401.0
2023-12-01,GEYLANG,4 ROOM,47,JLN TIGA,07 TO 09,93.0,Model A,2005,80 years 05 months,865000.0,2023-Q4,180.4,642037.14,3.709,4.944735311227458,-1.2357353112274576,3.7052,-2.481593575252829,1.30876081841943,103.885032047857,CC,401.0
2023-02-01,HOUGANG,4 ROOM,945,HOUGANG ST 92,01 TO 03,101.0,Model A,1998,74 years 08 months,515000.0,2023-Q1,173.6,397226.38,3.542,8.840125391849526,-5.298125391849526,3.0966,-7.308024277456658,1.37421925567465,103.881015089936,NE,1318.4
2023-03-01,HOUGANG,4 ROOM,697,HOUGANG ST 61,07 TO 09,84.0,Simplified,1987,63 years 03 months,430000.0,2023-Q1,173.6,331664.75,3.542,8.840125391849526,-5.298125391849526,3.0966,-7.308024277456658,1.37554033809538,103.887475138873,NE,739.0
2023-03-01,HOUGANG,4 ROOM,697,HOUGANG ST 61,10 TO 12,84.0,Simplified,1987,63 years 02 months,435000.0,2023-Q1,173.6,335521.31,3.542,8.840125391849526,-5.298125391849526,3.0966,-7.308024277456658,1.37554033809538,103.887475138873,NE,739.0
2023-05-01,HOUGANG,3 ROOM,698,HOUGANG ST 61,04 TO 06,64.0,Simplified,1986,62 years 06 months,350000.0,2023-Q2,176.2,265976.16,3.6414,7.50457596095179,-3.86317596095179,3.542,-5.298125391849526,1.3750613898604,103.886910503596,NE,755.5
2023-05-01,HOUGANG,3 ROOM,698,HOUGANG ST 61,01 TO 03,64.0,Simplified,1986,62 years 06 months,370888.0,2023-Q2,176.2,281849.62,3.6414,7.50457596095179,-3.86317596095179,3.542,-5.298125391849526,1.3750613898604,103.886910503596,NE,755.5
2023-05-01,HOUGANG,4 ROOM,137,LOR AH SOO,07 TO 09,106.0,Model A,1985,61 years,480000.0,2023-Q2,176.2,364767.31,3.6414,7.50457596095179,-3.86317596095179,3.542,-5.298125391849526,1.34905321621757,103.88664017294,CC,1033.6
2023-06-01,HOUGANG,4 ROOM,101,HOUGANG AVE 1,07 TO 09,106.0,Model A,1984,59 years 10 months,490000.0,2023-Q2,176.2,372366.63,3.6414,7.50457596095179,-3.86317596095179,3.542,-5.298125391849526,1.35493747800562,103.891360573947,NE,922.7
2023-06-01,HOUGANG,5 ROOM,978C,BUANGKOK CRES,01 TO 03,110.0,Improved,2003,79 years 02 months,518000.0,2023-Q2,176.2,393644.72,3.6414,7.50457596095179,-3.86317596095179,3.542,-5.298125391849526,1.38001500314361,103.878741889941,NE,1641.7
2023-06-01,HOUGANG,4 ROOM,547,HOUGANG ST 51,13 TO 15,105.0,Model A,1992,68 years 05 months,635000.0,2023-Q2,176.2,482556.75,3.6414,7.50457596095179,-3.86317596095179,3.542,-5.298125391849526,1.37936125002,103.892035568366,NE,419.0
2023-07-01,HOUGANG,4 ROOM,945,HOUGANG ST 92,10 TO 12,101.0,Model A,1998,74 years 04 months,520000.0,2023-Q3,178.5,390072.83,3.7052,6.186793575252829,-2.481593575252829,3.6414,-3.86317596095179,1.37421925567465,103.881015089936,NE,1318.4
2023-08-01,HOUGANG,3 ROOM,698,HOUGANG ST 61,04 TO 06,64.0,Simplified,1986,62 years 02 months,375000.0,2023-Q3,178.5,281302.52,3.7052,6.186793575252829,-2.481593575252829,3.6414,-3.86317596095179,1.3750613898604,103.886910503596,NE,755.5
2023-08-01,HOUGANG,4 ROOM,137,LOR AH SOO,04 TO 06,104.0,Model A,1985,60 years 09 months,485000.0,2023-Q3,178.5,363817.93,3.7052,6.186793575252829,-2.481593575252829,3.6414,-3.86317596095179,1.34905321621757,103.88664017294,CC,1033.6
2023-09-01,HOUGANG,4 ROOM,978C,BUANGKOK CRES,01 TO 03,90.0,Model A,2003,78 years 11 months,505000.0,2023-Q3,178.5,378820.73,3.7052,6.186793575252829,-2.481593575252829,3.6414,-3.86317596095179,1.38001500314361,103.878741889941,NE,1641.7
2023-09-01,HOUGANG,5 ROOM,945,HOUGANG ST 92,07 TO 09,120.0,Improved,1998,74 years 02 months,750000.0,2023-Q3,178.5,562605.04,3.7052,6.186793575252829,-2.481593575252829,3.6414,-3.86317596095179,1.37421925567465,103.881015089936,NE,1318.4
2023-10-01,HOUGANG,4 ROOM,697,HOUGANG ST 61,10 TO 12,89.0,Simplified,1987,62 years 07 months,490000.0,2023-Q4,180.4,363697.34,3.709,4.944735311227458,-1.2357353112274576,3.7052,-2.481593575252829,1.37554033809538,103.887475138873,NE,739.0
2023-10-01,HOUGANG,4 ROOM,137,LOR AH SOO,01 TO 03,106.0,Model A,1985,60 years 07 months,600000.0,2023-Q4,180.4,445343.68,3.709,4.944735311227458,-1.2357353112274576,3.7052,-2.481593575252829,1.34905321621757,103.88664017294,CC,1033.6
2023-04-01,JURONG EAST,EXECUTIVE,323,JURONG EAST ST 31,07 TO 09,149.0,Maisonette,1985,61 years 05 months,750000.0,2023-Q2,176.2,569948.92,3.6414,7.50457596095179,-3.86317596095179,3.542,-5.298125391849526,1.34839013731603,103.728986352199,EW,802.2
2023-12-01,JURONG EAST,EXECUTIVE,323,JURONG EAST ST 31,04 TO 06,147.0,Maisonette,1985,60 years 10 months,748000.0,2023-Q4,180.4,555195.12,3.709,4.944735311227458,-1.2357353112274576,3.7052,-2.481593575252829,1.34839013731603,103.728986352199,EW,802.2
2023-01-01,JURONG WEST,4 ROOM,744,JURONG WEST ST 73,04 TO 06,108.0,Model A,1993,70 years 01 month,450000.0,2023-Q1,173.6,347091.01,3.542,8.840125391849526,-5.298125391849526,3.0966,-7.308024277456658,1.34665889281139,103.699099859364,EW,1025.2
2023-02-01,JURONG WEST,4 ROOM,276A,JURONG WEST ST 25,13 TO 15,85.0,Model A2,2002,78 years 01 month,450000.0,2023-Q1,173.6,347091.01,3.542,8.840125391849526,-5.298125391849526,3.0966,-7.308024277456658,1.35320439038387,103.703654377512,EW,1643.1
2023-04-01,JURONG WEST,4 ROOM,276A,JURONG WEST ST 25,07 TO 09,85.0,Model A2,2002,77 years 10 months,445000.0,2023-Q2,176.2,338169.69,3.6414,7.50457596095179,-3.86317596095179,3.542,-5.298125391849526,1.35320439038387,103.703654377512,EW,1643.1
2023-04-01,JURONG WEST,4 ROOM,833,JURONG WEST ST 81,10 TO 12,106.0,Model A,1993,69 years 03 months,465000.0,2023-Q2,176.2,353368.33,3.6414,7.50457596095179,-3.86317596095179,3.542,-5.298125391849526,1.34374402387877,103.694357308749,EW,763.9
2023-04-01,JURONG WEST,EXECUTIVE,274A,JURONG WEST AVE 3,01 TO 03,126.0,Apartment,2001,77 years 09 months,570000.0,2023-Q2,176.2,433161.18,3.6414,7.50457596095179,-3.86317596095179,3.542,-5.298125391849526,1.35226505301544,103.703603969219,EW,1541.3
2023-04-01,JURONG WEST,EXECUTIVE,274A,JURONG WEST AVE 3,01 TO 03,126.0,Apartment,2001,77 years 09 months,590000.0,2023-Q2,176.2,448359.82,3.6414,7.50457596095179,-3.86317596095179,3.542,-5.298125391849526,1.35226505301544,103.703603969219,EW,1541.3
2023-05-01,JURONG WEST,4 ROOM,276A,JURONG WEST ST 25,01 TO 03,88.0,Model A2,2002,77 years 09 months,448000.0,2023-Q2,176.2,340449.49,3.6414,7.50457596095179,-3.86317596095179,3.542,-5.298125391849526,1.35320439038387,103.703654377512,EW,1643.1
2023-05-01,JURONG WEST,4 ROOM,744,JURONG WEST ST 73,01 TO 03,107.0,Model A,1993,69 years 08 months,458000.0,2023-Q2,176.2,348048.81,3.6414,7.50457596095179,-3.86317596095179,3.542,-5.298125391849526,1.34665889281139,103.699099859364,EW,1025.2
2023-05-01,JURONG WEST,EXECUTIVE,274A,JURONG WEST AVE 3,04 TO 06,126.0,Apartment,2001,77 years 07 months,610000.0,2023-Q2,176.2,463558.46,3.6414,7.50457596095179,-3.86317596095179,3.542,-5.298125391849526,1.35226505301544,103.703603969219,EW,1541.3
2023-06-01,JURONG WEST,4 ROOM,744,JURONG WEST ST 73,01 TO 03,112.0,Model A,1993,69 years 06 months,455000.0,2023-Q2,176.2,345769.01,3.6414,7.50457596095179,-3.86317596095179,3.542,-5.298125391849526,1.34665889281139,103.699099859364,EW,1025.2
2023-06-01,JURONG WEST,EXECUTIVE,274A,JURONG WEST AVE 3,13 TO 15,126.0,Apartment,2001,77 years 07 months,655000.0,2023-Q2,176.2,497755.39,3.6414,7.50457596095179,-3.86317596095179,3.542,-5.298125391849526,1.35226505301544,103.703603969219,EW,1541.3
2023-08-01,JURONG WEST,4 ROOM,744,JURONG WEST ST 73,01 TO 03,116.0,Model A,1993,69 years 05 months,463000.0,2023-Q3,178.5,347314.85,3.7052,6.186793575252829,-2.481593575252829,3.6414,-3.86317596095179,1.34665889281139,103.699099859364,EW,1025.2
2023-09-01,JURONG WEST,4 ROOM,276A,JURONG WEST ST 25,04 TO 06,88.0,Model A2,2002,77 years 06 months,453000.0,2023-Q3,178.5,339813.45,3.7052,6.186793575252829,-2.481593575252829,3.6414,-3.86317596095179,1.35320439038387,103.703654377512,EW,1643.1
2023-10-01,JURONG WEST,5 ROOM,823,JURONG WEST ST 81,10 TO 12,121.0,Improved,1990,65 years 07 months,508000.0,2023-Q4,180.4,377057.65,3.709,4.944735311227458,-1.2357353112274576,3.7052,-2.481593575252829,1.34670519811102,103.69427104484,EW,1071.9
2023-11-01,JURONG WEST,4 ROOM,276A,JURONG WEST ST 25,07 TO 09,88.0,Model A2,2002,77 years 03 months,455000.0,2023-Q4,180.4,337718.96,3.709,4.944735311227458,-1.2357353112274576,3.7052,-2.481593575252829,1.35320439038387,103.703654377512,EW,1643.1
2023-01-01,KALLANG/WHAMPOA,3 ROOM,1,KG KAYU RD,07 TO 09,62.0,Standard,1984,60 years 10 months,398888.0,2023-Q1,173.6,307667.65,3.542,8.840125391849526,-5.298125391849526,3.0966,-7.308024277456658,1.30355769675629,103.883796413118,CC,328.0
2023-01-01,KALLANG/WHAMPOA,3 ROOM,462,CRAWFORD LANE,04 TO 06,60.0,Improved,1981,57 years 10 months,415000.0,2023-Q1,173.6,320095.05,3.542,8.840125391849526,-5.298125391849526,3.0966,-7.308024277456658,1.30458618029941,103.860840750826,EW,381.8
2023-01-01,KALLANG/WHAMPOA,4 ROOM,69,MOULMEIN RD,07 TO 09,84.0,Improved,1972,48 years 07 months,603000.0,2023-Q1,173.6,465101.96,3.542,8.840125391849526,-5.298125391849526,3.0966,-7.308024277456658,1.31895176233165,103.850517972593,NS,760.7
2023-04-01,KALLANG/WHAMPOA,3 ROOM,462,CRAWFORD LANE,04 TO 06,60.0,Improved,1981,57 years 06 months,410000.0,2023-Q2,176.2,311572.08,3.6414,7.50457596095179,-3.86317596095179,3.542,-5.298125391849526,1.30458618029941,103.860840750826,EW,381.8
